X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.999998e-07,2.000000e-09
0,1.00e-02,6.00e-02,
1,3.00e-02,2.00e-02,
2,1.00e-02,-2.00e-02,
3,-3.00e-02,2.00e-02,
4,1.00e-02,2.00e-02,
5,5.00e-02,2.00e-02,
6,1.00e-02,-2.00e-02,
7,-3.00e-02,2.00e-02,
8,1.00e-02,2.00e-02,
9,5.00e-02,-2.00e-02,
10,-3.00e-02,2.00e-02,
11,1.00e-02,6.00e-02,
12,3.00e-02,2.00e-02,
13,3.00e-02,-2.00e-02,
14,-5.00e-02,2.00e-02,
15,3.00e-02,6.00e-02,
16,3.00e-02,-2.00e-02,
17,1.00e-02,-2.00e-02,
18,-3.00e-02,6.00e-02,
19,3.00e-02,2.00e-02,
20,3.00e-02,-2.00e-02,
21,1.00e-02,2.00e-02,
22,-3.00e-02,6.00e-02,
23,5.00e-02,2.00e-02,
24,3.00e-02,-2.00e-02,
25,1.00e-02,2.00e-02,
26,-3.00e-02,6.00e-02,
27,5.00e-02,-2.00e-02,
28,1.00e-02,-2.00e-02,
29,1.00e-02,2.00e-02,
30,1.00e-02,6.00e-02,
31,5.00e-02,-2.00e-02,
32,1.00e-02,2.00e-02,
33,1.00e-02,6.00e-02,
34,1.00e-02,2.00e-02,
35,5.00e-02,-2.00e-02,
36,-3.00e-02,2.00e-02,
37,1.00e-02,6.00e-02,
38,1.00e-02,2.00e-02,
39,3.00e-02,-2.00e-02,
40,1.00e-02,6.00e-02,
41,3.00e-02,2.00e-02,
42,3.00e-02,-2.00e-02,
43,1.00e-02,2.00e-02,
44,-3.00e-02,6.00e-02,
45,3.00e-02,2.00e-02,
46,3.00e-02,-2.00e-02,
47,-3.00e-02,2.00e-02,
48,1.00e-02,6.00e-02,
49,5.00e-02,-2.00e-02,
50,1.00e-02,-2.00e-02,
51,1.00e-02,2.00e-02,
52,1.00e-02,2.00e-02,
53,5.00e-02,-2.00e-02,
54,-3.00e-02,2.00e-02,
55,1.00e-02,6.00e-02,
56,3.00e-02,2.00e-02,
57,3.00e-02,-2.00e-02,
58,-3.00e-02,2.00e-02,
59,1.00e-02,6.00e-02,
60,3.00e-02,2.00e-02,
61,1.00e-02,-2.00e-02,
62,-3.00e-02,6.00e-02,
63,3.00e-02,2.00e-02,
64,3.00e-02,-2.00e-02,
65,3.00e-02,-2.00e-02,
66,-3.00e-02,6.00e-02,
67,3.00e-02,2.00e-02,
68,3.00e-02,-2.00e-02,
69,1.00e-02,2.00e-02,
70,-3.00e-02,6.00e-02,
71,5.00e-02,-2.00e-02,
72,3.00e-02,-2.00e-02,
73,1.00e-02,2.00e-02,
74,1.00e-02,2.00e-02,
75,5.00e-02,-2.00e-02,
76,1.00e-02,-2.00e-02,
77,1.00e-02,6.00e-02,
78,3.00e-02,2.00e-02,
79,3.00e-02,-2.00e-02,
80,1.00e-02,2.00e-02,
81,1.00e-02,6.00e-02,
82,3.00e-02,2.00e-02,
83,3.00e-02,-2.00e-02,
84,-3.00e-02,2.00e-02,
85,3.00e-02,6.00e-02,
86,3.00e-02,-2.00e-02,
87,1.00e-02,-2.00e-02,
88,1.00e-02,6.00e-02,
89,3.00e-02,2.00e-02,
90,3.00e-02,-2.00e-02,
91,1.00e-02,2.00e-02,
92,1.00e-02,6.00e-02,
93,3.00e-02,2.00e-02,
94,3.00e-02,-2.00e-02,
95,1.00e-02,2.00e-02,
96,1.00e-02,6.00e-02,
97,3.00e-02,-2.00e-02,
98,-3.00e-02,-2.00e-02,
99,-3.00e-02,6.00e-02,
100,3.00e-02,2.00e-02,
101,3.00e-02,-2.00e-02,
102,-3.00e-02,2.00e-02,
103,1.00e-02,6.00e-02,
104,3.00e-02,2.00e-02,
105,3.00e-02,-2.00e-02,
106,-3.00e-02,2.00e-02,
107,3.00e-02,2.00e-02,
108,3.00e-02,-2.00e-02,
109,1.00e-02,-2.00e-02,
110,-3.00e-02,6.00e-02,
111,3.00e-02,2.00e-02,
112,3.00e-02,-2.00e-02,
113,1.00e-02,2.00e-02,
114,-3.00e-02,6.00e-02,
115,5.00e-02,2.00e-02,
116,1.00e-02,-2.00e-02,
117,1.00e-02,2.00e-02,
118,1.00e-02,2.00e-02,
119,3.00e-02,-2.00e-02,
120,3.00e-02,2.00e-02,
121,1.00e-02,2.00e-02,
