X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-2.620000e-08,1.000000e-10
0,0.00e+00,4.00e-02,
1,0.00e+00,4.00e-02,
2,0.00e+00,4.00e-02,
3,0.00e+00,4.00e-02,
4,0.00e+00,4.00e-02,
5,0.00e+00,4.00e-02,
6,0.00e+00,4.00e-02,
7,0.00e+00,4.00e-02,
8,0.00e+00,4.00e-02,
9,0.00e+00,4.00e-02,
10,0.00e+00,4.00e-02,
11,0.00e+00,4.00e-02,
12,0.00e+00,4.00e-02,
13,0.00e+00,4.00e-02,
14,0.00e+00,4.00e-02,
15,0.00e+00,4.00e-02,
16,0.00e+00,4.00e-02,
17,0.00e+00,4.00e-02,
18,0.00e+00,4.00e-02,
19,0.00e+00,4.00e-02,
20,0.00e+00,4.00e-02,
21,0.00e+00,4.00e-02,
22,0.00e+00,4.00e-02,
23,0.00e+00,4.00e-02,
24,0.00e+00,4.00e-02,
25,0.00e+00,4.00e-02,
26,0.00e+00,4.00e-02,
27,0.00e+00,4.00e-02,
28,0.00e+00,4.00e-02,
29,0.00e+00,4.00e-02,
30,0.00e+00,4.00e-02,
31,0.00e+00,4.00e-02,
32,0.00e+00,4.00e-02,
33,0.00e+00,4.00e-02,
34,0.00e+00,4.00e-02,
35,0.00e+00,4.00e-02,
36,0.00e+00,4.00e-02,
37,0.00e+00,4.00e-02,
38,0.00e+00,4.00e-02,
39,0.00e+00,4.00e-02,
40,0.00e+00,0.00e+00,
41,0.00e+00,0.00e+00,
42,0.00e+00,4.00e-02,
43,0.00e+00,4.00e-02,
44,0.00e+00,4.00e-02,
45,0.00e+00,4.00e-02,
46,0.00e+00,4.00e-02,
47,0.00e+00,4.00e-02,
48,0.00e+00,4.00e-02,
49,0.00e+00,4.00e-02,
50,0.00e+00,4.00e-02,
51,0.00e+00,4.00e-02,
52,0.00e+00,4.00e-02,
53,0.00e+00,4.00e-02,
54,0.00e+00,4.00e-02,
55,0.00e+00,4.00e-02,
56,0.00e+00,4.00e-02,
57,0.00e+00,4.00e-02,
58,0.00e+00,4.00e-02,
59,0.00e+00,4.00e-02,
60,0.00e+00,4.00e-02,
61,0.00e+00,4.00e-02,
62,0.00e+00,4.00e-02,
63,0.00e+00,4.00e-02,
64,-4.00e-02,4.00e-02,
65,-4.00e-02,4.00e-02,
66,0.00e+00,4.00e-02,
67,0.00e+00,4.00e-02,
68,0.00e+00,4.00e-02,
69,0.00e+00,4.00e-02,
70,0.00e+00,4.00e-02,
71,0.00e+00,4.00e-02,
72,0.00e+00,4.00e-02,
73,0.00e+00,4.00e-02,
74,0.00e+00,4.00e-02,
75,0.00e+00,4.00e-02,
76,0.00e+00,4.00e-02,
77,0.00e+00,4.00e-02,
78,0.00e+00,4.00e-02,
79,0.00e+00,4.00e-02,
80,0.00e+00,4.00e-02,
81,0.00e+00,4.00e-02,
82,0.00e+00,4.00e-02,
83,0.00e+00,4.00e-02,
84,0.00e+00,4.00e-02,
85,0.00e+00,4.00e-02,
86,0.00e+00,4.00e-02,
87,0.00e+00,4.00e-02,
88,0.00e+00,4.00e-02,
89,0.00e+00,4.00e-02,
90,0.00e+00,4.00e-02,
91,0.00e+00,4.00e-02,
92,0.00e+00,4.00e-02,
93,0.00e+00,4.00e-02,
94,0.00e+00,0.00e+00,
95,0.00e+00,0.00e+00,
96,0.00e+00,4.00e-02,
97,0.00e+00,4.00e-02,
98,0.00e+00,4.00e-02,
99,0.00e+00,4.00e-02,
100,0.00e+00,4.00e-02,
101,0.00e+00,4.00e-02,
102,0.00e+00,4.00e-02,
103,0.00e+00,4.00e-02,
104,-4.00e-02,4.00e-02,
105,-4.00e-02,4.00e-02,
106,-4.00e-02,4.00e-02,
107,-4.00e-02,4.00e-02,
108,-4.00e-02,4.00e-02,
109,-4.00e-02,4.00e-02,
110,-4.00e-02,4.00e-02,
111,-4.00e-02,4.00e-02,
112,0.00e+00,4.00e-02,
113,0.00e+00,4.00e-02,
114,0.00e+00,4.00e-02,
115,0.00e+00,4.00e-02,
116,0.00e+00,4.00e-02,
117,0.00e+00,4.00e-02,
118,0.00e+00,0.00e+00,
119,0.00e+00,0.00e+00,
120,0.00e+00,4.00e-02,
121,0.00e+00,4.00e-02,
122,0.00e+00,4.00e-02,
123,0.00e+00,4.00e-02,
124,-4.00e-02,4.00e-02,
125,-4.00e-02,4.00e-02,
126,0.00e+00,4.00e-02,
127,0.00e+00,4.00e-02,
128,0.00e+00,4.00e-02,
129,0.00e+00,4.00e-02,
130,0.00e+00,4.00e-02,
131,0.00e+00,4.00e-02,
132,0.00e+00,4.00e-02,
133,0.00e+00,4.00e-02,
134,0.00e+00,4.00e-02,
135,0.00e+00,4.00e-02,
136,0.00e+00,4.00e-02,
137,0.00e+00,4.00e-02,
138,0.00e+00,4.00e-02,
139,0.00e+00,4.00e-02,
140,0.00e+00,4.00e-02,
141,0.00e+00,4.00e-02,
142,0.00e+00,4.00e-02,
143,0.00e+00,4.00e-02,
144,0.00e+00,4.00e-02,
145,0.00e+00,4.00e-02,
146,0.00e+00,4.00e-02,
147,0.00e+00,4.00e-02,
148,0.00e+00,4.00e-02,
149,0.00e+00,4.00e-02,
150,0.00e+00,4.00e-02,
151,0.00e+00,4.00e-02,
152,0.00e+00,4.00e-02,
153,0.00e+00,4.00e-02,
154,0.00e+00,4.00e-02,
155,0.00e+00,4.00e-02,
156,0.00e+00,4.00e-02,
157,0.00e+00,4.00e-02,
158,0.00e+00,4.00e-02,
159,0.00e+00,4.00e-02,
160,0.00e+00,4.00e-02,
161,0.00e+00,4.00e-02,
162,0.00e+00,4.00e-02,
163,0.00e+00,4.00e-02,
164,0.00e+00,4.00e-02,
165,0.00e+00,4.00e-02,
166,0.00e+00,4.00e-02,
167,0.00e+00,4.00e-02,
168,0.00e+00,4.00e-02,
169,0.00e+00,4.00e-02,
170,0.00e+00,4.00e-02,
171,0.00e+00,4.00e-02,
172,0.00e+00,4.00e-02,
173,0.00e+00,4.00e-02,
174,0.00e+00,0.00e+00,
175,0.00e+00,0.00e+00,
176,0.00e+00,0.00e+00,
177,0.00e+00,0.00e+00,
178,0.00e+00,0.00e+00,
179,0.00e+00,0.00e+00,
180,0.00e+00,4.00e-02,
181,0.00e+00,4.00e-02,
182,0.00e+00,4.00e-02,
183,0.00e+00,4.00e-02,
184,0.00e+00,4.00e-02,
185,0.00e+00,4.00e-02,
186,0.00e+00,4.00e-02,
187,0.00e+00,4.00e-02,
188,0.00e+00,4.00e-02,
189,0.00e+00,4.00e-02,
190,0.00e+00,4.00e-02,
191,0.00e+00,4.00e-02,
192,0.00e+00,4.00e-02,
193,0.00e+00,4.00e-02,
194,0.00e+00,4.00e-02,
195,0.00e+00,4.00e-02,
196,0.00e+00,4.00e-02,
197,0.00e+00,4.00e-02,
198,0.00e+00,4.00e-02,
199,0.00e+00,4.00e-02,
200,0.00e+00,4.00e-02,
201,0.00e+00,4.00e-02,
202,0.00e+00,4.00e-02,
203,0.00e+00,4.00e-02,
204,0.00e+00,4.00e-02,
205,0.00e+00,4.00e-02,
206,0.00e+00,4.00e-02,
207,0.00e+00,4.00e-02,
208,0.00e+00,4.00e-02,
209,0.00e+00,4.00e-02,
210,0.00e+00,4.00e-02,
211,0.00e+00,4.00e-02,
212,0.00e+00,4.00e-02,
213,0.00e+00,4.00e-02,
214,0.00e+00,4.00e-02,
215,0.00e+00,4.00e-02,
216,0.00e+00,4.00e-02,
217,0.00e+00,4.00e-02,
218,0.00e+00,4.00e-02,
219,0.00e+00,4.00e-02,
220,0.00e+00,4.00e-02,
221,0.00e+00,4.00e-02,
222,0.00e+00,4.00e-02,
223,0.00e+00,4.00e-02,
224,0.00e+00,4.00e-02,
225,0.00e+00,4.00e-02,
226,0.00e+00,4.00e-02,
227,0.00e+00,4.00e-02,
228,0.00e+00,4.00e-02,
229,0.00e+00,4.00e-02,
230,0.00e+00,4.00e-02,
231,0.00e+00,4.00e-02,
232,0.00e+00,4.00e-02,
233,0.00e+00,4.00e-02,
234,0.00e+00,4.00e-02,
235,0.00e+00,4.00e-02,
236,-8.00e-02,4.00e-02,
237,-8.00e-02,4.00e-02,
238,-8.00e-02,4.00e-02,
239,-8.00e-02,4.00e-02,
240,-1.20e-01,0.00e+00,
241,-1.20e-01,0.00e+00,
242,-1.20e-01,0.00e+00,
243,-1.20e-01,0.00e+00,
244,-2.40e-01,-4.00e-02,
245,-2.40e-01,-4.00e-02,
246,-2.40e-01,-8.00e-02,
247,-2.40e-01,-8.00e-02,
248,-3.60e-01,-1.20e-01,
249,-3.60e-01,-1.20e-01,
250,-3.60e-01,-1.20e-01,
251,-3.60e-01,-1.20e-01,
